"ensembl_gene_id"	"Ctrl1"	"Ctrl2"	"Ctrl3"	"Scr1"	"Scr2"	"Scr3"
"ENSMUSG00000040123"	124	142	137	110	158	94
"ENSMUSG00000040124"	63	120	49	93	64	63
"ENSMUSG00000040125"	0	3	2	2	0	6
"ENSMUSG00000040128"	226	116	133	113	214	118
"ENSMUSG00000040133"	0	0	0	1	0	0
"ENSMUSG00000040136"	3	6	5	10	10	5
"ENSMUSG00000040138"	207	143	154	143	303	128
"ENSMUSG00000040139"	171	343	127	242	113	270
"ENSMUSG00000040140"	0	1	0	0	0	0
"ENSMUSG00000040146"	4	4	3	3	9	3
"ENSMUSG00000040147"	0	1	0	3	2	1
"ENSMUSG00000040151"	118	124	97	88	138	102
"ENSMUSG00000040152"	1	2	0	1	4	1
"ENSMUSG00000040158"	799	833	807	685	648	568
"ENSMUSG00000040163"	0	1	0	0	0	0
"ENSMUSG00000040165"	262	254	150	173	227	112
"ENSMUSG00000040167"	238	397	447	259	403	330
"ENSMUSG00000040170"	7	3	1	1	8	0
"ENSMUSG00000040174"	144	286	173	173	152	129
"ENSMUSG00000040177"	55	102	67	70	39	70
"ENSMUSG00000040181"	120	64	280	62	186	72
"ENSMUSG00000040183"	11	11	9	8	24	7
"ENSMUSG00000040187"	72	93	81	32	77	61
"ENSMUSG00000040188"	437	461	295	348	466	302
"ENSMUSG00000040189"	8	9	23	6	10	15
"ENSMUSG00000040195"	90	108	79	85	68	80
"ENSMUSG00000040204"	2530	4451	2446	3857	1444	3264
"ENSMUSG00000040209"	307	364	313	405	363	438
"ENSMUSG00000040212"	51	90	14	42	55	24
"ENSMUSG00000040213"	128	109	107	85	111	51
"ENSMUSG00000040219"	6	1	3	5	4	2
"ENSMUSG00000040220"	130	166	146	119	130	130
"ENSMUSG00000040225"	1684	1966	1555	1531	1691	1409
"ENSMUSG00000040229"	2	2	1	0	2	4
"ENSMUSG00000040231"	1	3	4	1	1	0
"ENSMUSG00000040234"	244	220	180	226	211	154
"ENSMUSG00000040236"	316	387	283	307	242	301
"ENSMUSG00000040242"	564	745	488	623	521	502
"ENSMUSG00000040247"	1	1	1	0	0	0
"ENSMUSG00000040249"	340	342	240	247	545	236
"ENSMUSG00000040250"	189	218	165	206	195	194
"ENSMUSG00000040253"	14	25	8	10	1	7
"ENSMUSG00000040254"	11	22	3	12	3	8
"ENSMUSG00000040258"	1	0	0	0	3	2
"ENSMUSG00000040260"	55	29	30	34	333	37
"ENSMUSG00000040263"	80	96	80	110	67	78
"ENSMUSG00000040264"	22	8	11	1	5	1
"ENSMUSG00000040265"	37	30	23	17	20	18
"ENSMUSG00000040268"	257	201	290	148	219	91
"ENSMUSG00000040269"	774	818	570	590	589	585
"ENSMUSG00000040270"	22	49	20	22	60	24
"ENSMUSG00000040272"	111	75	112	82	119	75
"ENSMUSG00000040274"	93	247	33	162	60	128
"ENSMUSG00000040276"	14	13	5	15	7	10
"ENSMUSG00000040280"	7	1	1	3	10	2
"ENSMUSG00000040282"	257	123	179	153	188	129
"ENSMUSG00000040283"	10	6	9	10	11	8
"ENSMUSG00000040287"	2	2	3	2	1	1
"ENSMUSG00000040289"	424	120	205	165	446	94
"ENSMUSG00000040296"	19	20	26	16	23	14
"ENSMUSG00000040297"	167	224	145	134	173	126
"ENSMUSG00000040298"	22	28	26	17	19	28
"ENSMUSG00000040302"	52	75	59	72	57	52
"ENSMUSG00000040310"	1	2	1	3	5	5
"ENSMUSG00000040312"	44	68	41	43	44	43
"ENSMUSG00000040321"	99	157	147	106	119	116
"ENSMUSG00000040322"	23	41	14	23	16	31
"ENSMUSG00000040325"	69	80	54	77	70	79
"ENSMUSG00000040327"	2	1	3	5	6	4
"ENSMUSG00000040328"	8	14	9	0	15	18
"ENSMUSG00000040329"	2	0	8	0	3	2
"ENSMUSG00000040331"	57	71	54	26	78	42
"ENSMUSG00000040339"	1396	2734	1027	1524	1726	1572
"ENSMUSG00000040350"	6	7	4	9	5	4
"ENSMUSG00000040351"	201	228	199	220	251	222
"ENSMUSG00000040354"	94	162	71	162	58	165
"ENSMUSG00000040356"	124	88	79	102	130	73
"ENSMUSG00000040359"	295	222	200	190	254	191
"ENSMUSG00000040363"	42	72	47	61	44	53
"ENSMUSG00000040364"	0	0	1	0	0	0
"ENSMUSG00000040365"	30	37	28	37	59	31
"ENSMUSG00000040367"	1	0	2	2	5	4
"ENSMUSG00000040370"	434	399	306	389	335	322
"ENSMUSG00000040372"	4	5	3	7	5	5
"ENSMUSG00000040373"	72	9	27	9	55	9
"ENSMUSG00000040374"	433	421	352	372	411	309
"ENSMUSG00000040380"	16	11	10	8	16	9
"ENSMUSG00000040383"	162	269	157	215	196	181
"ENSMUSG00000040385"	630	717	1784	1209	337	493
"ENSMUSG00000040387"	41	25	28	36	39	27
"ENSMUSG00000040389"	47	24	47	16	61	23
"ENSMUSG00000040390"	41	43	57	65	59	66
"ENSMUSG00000040396"	36	40	16	22	29	16
"ENSMUSG00000040407"	490	399	453	296	526	292
"ENSMUSG00000040410"	125	79	80	81	135	83
"ENSMUSG00000040413"	3	8	3	0	1	2
"ENSMUSG00000040414"	24	27	20	43	30	22
"ENSMUSG00000040415"	151	100	136	101	193	94
"ENSMUSG00000040423"	268	266	265	244	445	247
"ENSMUSG00000040424"	2	2	0	0	1	1
"ENSMUSG00000040428"	24	25	21	27	22	20
"ENSMUSG00000040429"	94	67	83	44	94	42
"ENSMUSG00000040430"	973	517	494	494	862	375
"ENSMUSG00000040432"	0	6	2	4	1	1
"ENSMUSG00000040433"	105	89	81	90	99	64
"ENSMUSG00000040434"	13	1	5	0	10	0
"ENSMUSG00000040435"	53	115	74	98	109	108
"ENSMUSG00000040441"	1	0	1	1	1	4
"ENSMUSG00000040446"	205	179	166	198	183	175
"ENSMUSG00000040447"	1	3	2	2	1	9
"ENSMUSG00000040451"	70	100	52	105	74	77
"ENSMUSG00000040455"	69	72	78	76	65	56
"ENSMUSG00000040459"	634	790	627	770	714	860
"ENSMUSG00000040462"	388	313	267	286	417	172
"ENSMUSG00000040463"	144	357	106	245	119	325
"ENSMUSG00000040464"	82	160	79	173	95	172
"ENSMUSG00000040466"	465	530	410	374	336	283
"ENSMUSG00000040472"	129	155	125	135	151	157
"ENSMUSG00000040473"	10	2	2	5	21	1
"ENSMUSG00000040479"	72	128	61	86	69	71
"ENSMUSG00000040481"	257	366	301	251	318	317
"ENSMUSG00000040482"	122	149	93	168	89	103
"ENSMUSG00000040483"	206	551	307	213	195	325
"ENSMUSG00000040485"	1	0	1	1	1	0
"ENSMUSG00000040488"	51	22	27	17	50	26
"ENSMUSG00000040490"	0	0	0	0	1	0
"ENSMUSG00000040495"	17	2	19	1	6	2
"ENSMUSG00000040498"	391	25	2	2	3	2
"ENSMUSG00000040502"	29	11	19	12	44	14
"ENSMUSG00000040506"	95	87	96	109	114	96
"ENSMUSG00000040511"	76	72	48	77	50	106
"ENSMUSG00000040514"	0	1	0	0	0	0
"ENSMUSG00000040520"	162	50	66	48	136	58
"ENSMUSG00000040521"	276	486	242	433	213	374
"ENSMUSG00000040524"	145	197	143	191	239	157
"ENSMUSG00000040525"	0	0	0	1	0	0
"ENSMUSG00000040528"	12	34	28	29	25	35
"ENSMUSG00000040532"	208	299	162	272	141	235
"ENSMUSG00000040533"	1	0	0	0	0	0
"ENSMUSG00000040536"	27	31	30	27	63	18
"ENSMUSG00000040537"	36	21	20	26	48	21
"ENSMUSG00000040543"	3	7	2	6	4	2
"ENSMUSG00000040548"	40	40	30	34	42	36
"ENSMUSG00000040549"	445	443	336	343	383	333
"ENSMUSG00000040550"	228	330	187	335	217	303
"ENSMUSG00000040552"	3	3	1	2	6	1
"ENSMUSG00000040554"	4	4	9	3	6	6
"ENSMUSG00000040557"	112	70	105	75	160	59
"ENSMUSG00000040560"	66	57	48	44	69	33
"ENSMUSG00000040562"	27	60	19	35	19	41
"ENSMUSG00000040563"	101	77	80	84	106	64
"ENSMUSG00000040564"	8	0	3	0	14	2
"ENSMUSG00000040565"	80	96	54	94	81	108
"ENSMUSG00000040569"	3	8	1	1	3	4
"ENSMUSG00000040570"	2	1	0	1	3	1
"ENSMUSG00000040586"	54	52	64	54	75	34
"ENSMUSG00000040591"	332	332	297	305	331	285
"ENSMUSG00000040594"	15	26	9	17	18	14
"ENSMUSG00000040596"	94	94	68	84	116	76
"ENSMUSG00000040599"	128	138	109	136	125	116
"ENSMUSG00000040600"	18	1	2	5	8	9
"ENSMUSG00000040605"	73	142	22	132	30	75
"ENSMUSG00000040606"	2	4	0	1	4	3
"ENSMUSG00000040610"	0	1	0	0	0	0
"ENSMUSG00000040612"	263	63	126	81	382	75
"ENSMUSG00000040613"	174	184	186	75	27	82
"ENSMUSG00000040616"	2	7	1	3	2	2
"ENSMUSG00000040618"	170	358	167	331	187	326
"ENSMUSG00000040620"	69	149	63	147	71	99
"ENSMUSG00000040621"	180	139	152	123	79	111
"ENSMUSG00000040624"	15	116	25	37	33	26
"ENSMUSG00000040629"	0	1	0	0	0	0
"ENSMUSG00000040631"	16	10	3	5	8	6
"ENSMUSG00000040632"	2	6	1	2	8	5
"ENSMUSG00000040640"	24	57	25	47	61	26
"ENSMUSG00000040648"	78	95	53	72	70	53
"ENSMUSG00000040649"	123	23	51	42	213	53
"ENSMUSG00000040651"	104	69	78	78	151	63
"ENSMUSG00000040652"	682	589	433	680	798	365
"ENSMUSG00000040653"	271	140	156	127	216	106
"ENSMUSG00000040658"	513	802	436	734	401	700
"ENSMUSG00000040659"	28	29	22	23	24	21
"ENSMUSG00000040661"	135	138	123	152	157	127
"ENSMUSG00000040663"	0	1	0	0	0	0
"ENSMUSG00000040666"	20	19	11	34	64	19
"ENSMUSG00000040667"	265	355	220	309	244	319
"ENSMUSG00000040669"	101	113	121	73	137	95
"ENSMUSG00000040675"	177	394	148	437	113	440
"ENSMUSG00000040680"	0	0	0	0	1	0
"ENSMUSG00000040681"	3765	5240	3048	4879	3368	2659
"ENSMUSG00000040687"	27	33	43	22	52	35
"ENSMUSG00000040688"	151	238	134	209	89	182
"ENSMUSG00000040690"	11	15	8	17	11	8
"ENSMUSG00000040694"	1	3	0	0	0	0
"ENSMUSG00000040697"	87	110	67	87	101	86
"ENSMUSG00000040699"	208	333	188	258	180	187
"ENSMUSG00000040701"	7	7	8	4	11	11
"ENSMUSG00000040703"	0	0	0	0	2	0
"ENSMUSG00000040710"	10	13	6	5	4	4
"ENSMUSG00000040711"	175	232	103	176	206	197
"ENSMUSG00000040712"	34	27	20	23	40	25
"ENSMUSG00000040713"	258	161	142	120	179	100
"ENSMUSG00000040714"	3	1	1	2	3	0
"ENSMUSG00000040717"	138	99	106	143	241	159
"ENSMUSG00000040720"	113	124	75	102	132	96
"ENSMUSG00000040721"	70	51	94	50	116	47
"ENSMUSG00000040722"	363	253	312	290	419	293
"ENSMUSG00000040723"	1	3	8	2	3	3
"ENSMUSG00000040724"	27	7	13	14	37	21
"ENSMUSG00000040725"	632	726	569	670	645	636
"ENSMUSG00000040729"	2	1	0	1	4	0
"ENSMUSG00000040731"	3219	4018	2315	3756	2609	3158
"ENSMUSG00000040732"	2	5	4	2	2	3
"ENSMUSG00000040734"	12	8	10	13	9	7
"ENSMUSG00000040738"	118	148	125	123	166	117
"ENSMUSG00000040740"	1	1	1	0	1	0
"ENSMUSG00000040746"	288	264	293	261	424	230
"ENSMUSG00000040749"	41	73	31	73	37	58
"ENSMUSG00000040751"	15	14	15	12	24	19
"ENSMUSG00000040752"	0	1	0	0	2	0
"ENSMUSG00000040759"	60	41	34	38	104	38
"ENSMUSG00000040760"	271	291	209	301	260	259
"ENSMUSG00000040761"	414	335	355	369	420	319
"ENSMUSG00000040767"	409	455	408	451	343	345
"ENSMUSG00000040770"	5	1	3	2	12	2
"ENSMUSG00000040771"	232	107	263	196	94	17
"ENSMUSG00000040774"	147	115	94	91	134	104
"ENSMUSG00000040782"	376	385	428	290	549	325
"ENSMUSG00000040785"	1633	1372	1437	1359	1628	1194
"ENSMUSG00000040794"	6	4	3	4	9	4
"ENSMUSG00000040795"	623	351	399	312	434	274
"ENSMUSG00000040797"	0	2	0	0	3	1
"ENSMUSG00000040808"	1	3	6	0	2	1
"ENSMUSG00000040811"	3	4	4	3	30	5
"ENSMUSG00000040812"	24	15	9	9	20	7
"ENSMUSG00000040813"	275	347	205	344	381	275
"ENSMUSG00000040818"	6	64	61	100	75	92
"ENSMUSG00000040820"	135	256	146	98	114	200
"ENSMUSG00000040822"	741	681	571	746	666	555
"ENSMUSG00000040824"	3692	4798	3691	3615	3213	3534
"ENSMUSG00000040828"	1	2	2	0	0	0
"ENSMUSG00000040829"	0	0	0	0	1	0
"ENSMUSG00000040836"	12	4	9	9	26	8
"ENSMUSG00000040838"	0	2	1	2	2	2
"ENSMUSG00000040841"	16	21	11	13	11	15
"ENSMUSG00000040842"	1347	1299	891	1637	1335	1609
"ENSMUSG00000040843"	546	517	366	522	450	445
"ENSMUSG00000040848"	58	32	27	27	52	34
"ENSMUSG00000040850"	304	316	478	267	570	334
"ENSMUSG00000040852"	87	141	105	108	159	98
"ENSMUSG00000040855"	67	87	70	36	18	16
"ENSMUSG00000040856"	27	13	9	7	19	3
"ENSMUSG00000040857"	78	153	81	152	76	171
"ENSMUSG00000040859"	169	84	173	128	236	123
"ENSMUSG00000040860"	23	18	14	23	35	27
"ENSMUSG00000040865"	132	153	156	130	196	130
"ENSMUSG00000040867"	2	2	0	2	5	6
"ENSMUSG00000040875"	8	8	8	12	22	6
"ENSMUSG00000040877"	14	21	18	16	19	18
"ENSMUSG00000040883"	491	454	382	279	428	254
"ENSMUSG00000040888"	216	348	154	296	171	232
"ENSMUSG00000040891"	1	0	0	0	0	0
"ENSMUSG00000040896"	70	110	66	87	64	97
"ENSMUSG00000040899"	1	0	0	0	2	0
"ENSMUSG00000040904"	20	24	29	15	23	30
"ENSMUSG00000040907"	9	3	4	1	4	4
"ENSMUSG00000040913"	53	44	27	54	59	41
"ENSMUSG00000040918"	56	32	34	52	28	54
"ENSMUSG00000040919"	0	1	0	0	2	1
"ENSMUSG00000040928"	87	96	65	95	114	92
"ENSMUSG00000040929"	170	149	157	115	258	124
"ENSMUSG00000040935"	0	1	0	0	1	0
"ENSMUSG00000040936"	275	218	270	144	457	292
"ENSMUSG00000040938"	0	0	0	1	0	0
"ENSMUSG00000040940"	50	47	38	57	74	41
"ENSMUSG00000040943"	308	237	384	202	540	229
"ENSMUSG00000040945"	186	246	153	226	193	227
"ENSMUSG00000040952"	33355	41891	35419	30988	25615	26001
"ENSMUSG00000040957"	46	87	41	93	124	96
"ENSMUSG00000040964"	111	68	93	44	133	51
"ENSMUSG00000040966"	0	3	1	4	2	0
"ENSMUSG00000040969"	0	0	0	0	2	0
"ENSMUSG00000040972"	12	58	12	81	9	71
"ENSMUSG00000040978"	9	2	9	6	3	5
"ENSMUSG00000040985"	1	0	6	3	5	1
"ENSMUSG00000040987"	23	35	30	14	35	18
"ENSMUSG00000040990"	126	196	123	156	238	143
"ENSMUSG00000040997"	1653	910	810	912	1296	740
"ENSMUSG00000040998"	123	204	19	116	34	70
"ENSMUSG00000041000"	10	25	3	21	12	30
"ENSMUSG00000041012"	18	32	18	18	24	23
"ENSMUSG00000041020"	128	148	134	87	183	74
"ENSMUSG00000041025"	4	28	4	26	21	21
"ENSMUSG00000041028"	1356	1322	965	1442	1248	1237
"ENSMUSG00000041035"	479	419	474	361	469	330
"ENSMUSG00000041037"	43	30	25	18	49	25
"ENSMUSG00000041040"	60	69	49	44	69	64
"ENSMUSG00000041044"	0	0	0	1	0	2
"ENSMUSG00000041046"	6	4	1	8	2	12
"ENSMUSG00000041057"	227	794	224	611	268	528
"ENSMUSG00000041058"	151	172	108	148	138	114
"ENSMUSG00000041064"	167	125	170	136	109	145
"ENSMUSG00000041073"	4	0	0	0	10	1
"ENSMUSG00000041075"	204	132	145	133	349	150
"ENSMUSG00000041078"	12	8	9	9	16	7
"ENSMUSG00000041079"	114	111	90	126	108	125
"ENSMUSG00000041084"	1441	2214	1271	1771	1046	1466
"ENSMUSG00000041096"	59	52	33	44	60	39
"ENSMUSG00000041112"	76	77	80	143	131	91
"ENSMUSG00000041115"	95	65	52	82	114	68
"ENSMUSG00000041117"	0	2	4	2	9	3
"ENSMUSG00000041119"	78	42	7	32	103	28
"ENSMUSG00000041120"	89	51	23	53	119	40
"ENSMUSG00000041124"	342	208	265	187	395	161
"ENSMUSG00000041126"	3772	3283	3482	2948	4075	2394
"ENSMUSG00000041130"	87	207	92	173	169	212
"ENSMUSG00000041132"	76	14	40	36	108	22
"ENSMUSG00000041133"	603	845	619	775	485	670
"ENSMUSG00000041134"	0	0	0	0	1	1
"ENSMUSG00000041135"	21	20	6	12	8	11
"ENSMUSG00000041138"	0	4	1	2	0	2
"ENSMUSG00000041141"	8	22	3	22	10	13
"ENSMUSG00000041143"	0	1	0	0	1	0
"ENSMUSG00000041144"	2	4	9	5	17	4
"ENSMUSG00000041147"	99	97	78	79	82	89
"ENSMUSG00000041153"	55	47	44	52	77	45
"ENSMUSG00000041161"	3	1	1	6	4	2
"ENSMUSG00000041164"	174	169	154	162	214	141
"ENSMUSG00000041165"	0	0	0	0	0	1
"ENSMUSG00000041168"	210	208	181	206	212	181
"ENSMUSG00000041180"	70	150	77	93	70	94
"ENSMUSG00000041187"	38	30	30	19	50	17
"ENSMUSG00000041189"	2	3	4	3	9	0
"ENSMUSG00000041193"	6	1	4	2	2	2
"ENSMUSG00000041199"	52	58	57	54	54	47
"ENSMUSG00000041202"	0	1	1	1	2	1
"ENSMUSG00000041203"	550	923	561	696	588	606
"ENSMUSG00000041205"	4	8	9	5	2	7
"ENSMUSG00000041215"	338	417	430	232	280	303
"ENSMUSG00000041216"	2	3	2	2	5	0
"ENSMUSG00000041219"	222	304	226	258	169	227
"ENSMUSG00000041220"	534	1080	497	750	352	878
"ENSMUSG00000041225"	158	149	129	155	171	114
"ENSMUSG00000041229"	72	50	48	36	61	24
"ENSMUSG00000041231"	248	362	214	303	241	245
"ENSMUSG00000041235"	2156	1170	2198	1036	2323	846
"ENSMUSG00000041236"	428	284	347	308	494	277
"ENSMUSG00000041237"	0	1	0	0	0	0
"ENSMUSG00000041238"	77	129	68	76	64	86
"ENSMUSG00000041241"	122	159	99	138	122	122
"ENSMUSG00000041245"	36	25	31	19	40	18
"ENSMUSG00000041247"	0	0	1	0	0	0
"ENSMUSG00000041255"	1	0	1	1	0	1
"ENSMUSG00000041258"	26	29	25	30	25	22
"ENSMUSG00000041261"	9	1	20	2	8	6
"ENSMUSG00000041263"	16	5	4	14	14	7
"ENSMUSG00000041264"	169	161	95	161	135	156
"ENSMUSG00000041268"	82	50	83	62	105	59
"ENSMUSG00000041272"	103	15	56	19	79	12
"ENSMUSG00000041278"	589	675	537	555	543	445
"ENSMUSG00000041287"	0	0	0	1	0	1
"ENSMUSG00000041293"	1	2	0	0	0	0
"ENSMUSG00000041297"	55	64	66	53	75	63
"ENSMUSG00000041298"	149	68	89	54	106	69
"ENSMUSG00000041301"	0	0	0	0	1	0
"ENSMUSG00000041303"	238	169	164	153	185	135
"ENSMUSG00000041308"	24	94	34	33	27	19
"ENSMUSG00000041309"	76	0	2	2	7	0
"ENSMUSG00000041313"	22	191	13	129	9	165
"ENSMUSG00000041319"	104	152	94	111	111	126
"ENSMUSG00000041323"	0	1	1	1	1	2
"ENSMUSG00000041324"	0	15	1	8	3	9
"ENSMUSG00000041328"	282	167	182	131	289	107
"ENSMUSG00000041329"	820	192	277	260	564	225
"ENSMUSG00000041341"	399	600	395	304	375	448
"ENSMUSG00000041343"	24	9	15	8	29	9
"ENSMUSG00000041346"	60	97	51	100	43	90
"ENSMUSG00000041347"	3	1	0	1	3	0
"ENSMUSG00000041351"	167	59	184	55	76	47
"ENSMUSG00000041353"	790	639	549	606	744	509
"ENSMUSG00000041354"	74	102	67	93	82	90
"ENSMUSG00000041355"	2092	2681	1771	2218	1756	1903
"ENSMUSG00000041360"	836	1946	648	1213	515	1215
"ENSMUSG00000041361"	4	10	6	5	4	3
"ENSMUSG00000041362"	2	3	1	0	5	1
"ENSMUSG00000041375"	99	198	76	150	128	132
"ENSMUSG00000041377"	0	1	0	0	1	0
"ENSMUSG00000041380"	0	1	0	0	0	0
"ENSMUSG00000041390"	35	44	34	53	39	45
"ENSMUSG00000041396"	83	59	80	43	50	45
"ENSMUSG00000041406"	62	89	50	72	32	69
"ENSMUSG00000041408"	208	215	198	163	230	184
"ENSMUSG00000041415"	211	311	276	251	301	216
"ENSMUSG00000041417"	1746	1288	1443	1347	2286	1308
"ENSMUSG00000041420"	57	29	60	44	115	45
"ENSMUSG00000041423"	7	1	8	1	6	5
"ENSMUSG00000041426"	260	148	164	165	177	129
"ENSMUSG00000041429"	107	83	96	90	78	92
"ENSMUSG00000041431"	1292	1521	1240	1457	846	1295
"ENSMUSG00000041438"	92	293	83	248	92	257
"ENSMUSG00000041439"	23	4	19	9	20	10
"ENSMUSG00000041440"	6	10	15	13	13	8
"ENSMUSG00000041444"	88	94	85	143	156	126
"ENSMUSG00000041445"	4	0	4	8	14	2
"ENSMUSG00000041453"	16503	21328	16197	16196	12134	14895
"ENSMUSG00000041459"	819	969	821	1025	862	1073
"ENSMUSG00000041460"	3	0	2	2	1	0
"ENSMUSG00000041471"	83	113	71	82	68	56
"ENSMUSG00000041477"	44	29	32	40	40	36
"ENSMUSG00000041479"	3	1	0	1	3	2
"ENSMUSG00000041482"	26	24	14	21	38	16
"ENSMUSG00000041483"	154	102	111	140	137	96
"ENSMUSG00000041488"	18	9	10	12	19	13
"ENSMUSG00000041491"	162	185	179	167	174	173
"ENSMUSG00000041498"	116	142	152	113	83	105
"ENSMUSG00000041506"	136	433	118	346	83	327
"ENSMUSG00000041515"	8	11	2	3	5	8
"ENSMUSG00000041528"	55	43	43	38	22	23
"ENSMUSG00000041530"	700	467	500	490	722	430
"ENSMUSG00000041540"	222	236	190	112	199	132
"ENSMUSG00000041544"	17	11	10	18	13	10
"ENSMUSG00000041548"	17	17	6	31	46	19
"ENSMUSG00000041552"	0	3	2	0	0	0
"ENSMUSG00000041556"	141	21	51	24	191	18
"ENSMUSG00000041559"	0	0	0	0	1	0
"ENSMUSG00000041560"	1337	1259	1058	981	910	791
"ENSMUSG00000041565"	17	17	13	4	18	4
"ENSMUSG00000041566"	0	0	0	1	0	0
"ENSMUSG00000041570"	125	111	119	90	149	87
"ENSMUSG00000041571"	8622	7934	6441	6405	8241	5066
"ENSMUSG00000041577"	206	273	179	187	283	183
"ENSMUSG00000041578"	0	1	4	3	2	1
"ENSMUSG00000041592"	68	43	43	35	207	49
"ENSMUSG00000041594"	28	29	6	14	19	17
"ENSMUSG00000041596"	7	1	0	1	3	0
"ENSMUSG00000041598"	169	40	70	52	181	43
"ENSMUSG00000041605"	13	9	20	11	52	4
"ENSMUSG00000041607"	4	2	3	5	2	2
"ENSMUSG00000041608"	1	0	0	0	0	0
"ENSMUSG00000041609"	44	41	28	32	37	25
"ENSMUSG00000041616"	1	2	0	0	1	1
"ENSMUSG00000041617"	18	26	14	26	16	29
"ENSMUSG00000041623"	39	43	28	38	39	33
"ENSMUSG00000041624"	6	12	11	30	16	7
"ENSMUSG00000041625"	48	62	34	42	43	28
"ENSMUSG00000041629"	465	647	347	513	408	410
"ENSMUSG00000041632"	246	284	178	290	162	282
"ENSMUSG00000041633"	2	1	40	0	2	1
"ENSMUSG00000041638"	400	661	415	375	356	514
"ENSMUSG00000041642"	55	36	43	78	62	52
"ENSMUSG00000041644"	1	1	3	2	1	2
"ENSMUSG00000041645"	395	677	365	501	413	500
"ENSMUSG00000041649"	0	0	1	0	0	0
"ENSMUSG00000041650"	200	169	157	170	180	164
"ENSMUSG00000041653"	18	15	10	12	6	10
"ENSMUSG00000041654"	186	131	87	154	167	153
"ENSMUSG00000041658"	12	12	4	6	14	12
"ENSMUSG00000041660"	4	7	2	2	13	0
"ENSMUSG00000041669"	0	0	1	1	0	0
"ENSMUSG00000041670"	3	5	2	4	0	2
"ENSMUSG00000041671"	138	114	107	95	101	115
"ENSMUSG00000041673"	0	1	0	0	1	0
"ENSMUSG00000041679"	43	27	43	25	52	13
"ENSMUSG00000041681"	1	1	0	0	0	0
"ENSMUSG00000041684"	124	83	90	60	130	70
"ENSMUSG00000041685"	199	126	159	79	233	98
"ENSMUSG00000041688"	50	49	61	41	110	41
"ENSMUSG00000041695"	79	24	58	37	123	37
"ENSMUSG00000041696"	10	5	3	3	6	2
"ENSMUSG00000041697"	7042	7995	5985	6366	6905	4578
"ENSMUSG00000041698"	1	1	0	0	0	0
"ENSMUSG00000041700"	0	1	0	1	0	0
"ENSMUSG00000041702"	799	1880	1211	601	759	1228
"ENSMUSG00000041703"	29	17	0	8	16	23
"ENSMUSG00000041710"	2	2	2	1	0	2
"ENSMUSG00000041712"	194	253	122	199	112	231
"ENSMUSG00000041716"	279	302	196	312	228	277
"ENSMUSG00000041718"	114	214	162	177	117	159
"ENSMUSG00000041720"	96	93	72	80	105	90
"ENSMUSG00000041729"	97	246	57	318	108	262
"ENSMUSG00000041731"	0	1	1	0	1	0
"ENSMUSG00000041733"	266	316	215	280	250	230
"ENSMUSG00000041734"	10	35	7	21	11	36
"ENSMUSG00000041736"	12	21	6	9	14	5
"ENSMUSG00000041737"	0	0	0	0	0	1
"ENSMUSG00000041740"	484	436	306	482	491	341
"ENSMUSG00000041741"	35	26	15	6	18	14
"ENSMUSG00000041747"	82	161	82	192	113	169
"ENSMUSG00000041750"	121	78	37	49	75	32
"ENSMUSG00000041757"	7	2	1	2	9	1
"ENSMUSG00000041762"	12	11	11	9	21	5
"ENSMUSG00000041763"	306	299	209	254	254	304
"ENSMUSG00000041765"	443	487	346	469	395	360
"ENSMUSG00000041769"	58	90	57	60	78	76
"ENSMUSG00000041771"	18	3	3	5	7	0
"ENSMUSG00000041773"	284	181	261	187	335	140
"ENSMUSG00000041774"	15	18	15	12	12	16
"ENSMUSG00000041775"	90	48	80	59	130	60
"ENSMUSG00000041777"	541	371	677	331	904	354
"ENSMUSG00000041779"	62	100	53	63	66	64
"ENSMUSG00000041781"	137	199	127	158	123	146
"ENSMUSG00000041794"	22	6	7	6	29	6
"ENSMUSG00000041797"	2	4	0	3	3	2
"ENSMUSG00000041798"	2	2	3	7	4	4
"ENSMUSG00000041801"	141	237	92	224	77	213
"ENSMUSG00000041809"	6	6	8	3	3	2
"ENSMUSG00000041815"	469	573	446	528	511	483
"ENSMUSG00000041817"	4	4	4	4	9	3
"ENSMUSG00000041827"	3	3	1	0	0	1
"ENSMUSG00000041828"	3	15	3	9	9	0
"ENSMUSG00000041831"	2	3	1	2	2	0
"ENSMUSG00000041836"	9	9	7	12	40	12
"ENSMUSG00000041837"	31	32	26	20	21	30
"ENSMUSG00000041840"	205	285	144	194	86	217
"ENSMUSG00000041841"	8058	10281	8829	4909	6256	6446
"ENSMUSG00000041842"	11	2	0	1	9	1
"ENSMUSG00000041845"	33	45	12	46	36	31
"ENSMUSG00000041846"	129	136	104	99	158	104
"ENSMUSG00000041849"	7	1	2	2	4	0
"ENSMUSG00000041852"	107	109	85	100	84	104
"ENSMUSG00000041859"	241	595	176	513	70	503
"ENSMUSG00000041870"	51	76	65	73	69	51
"ENSMUSG00000041872"	0	1	1	1	0	0
"ENSMUSG00000041879"	390	397	234	311	279	299
"ENSMUSG00000041881"	5057	4904	4166	3885	4251	3435
"ENSMUSG00000041886"	0	0	0	0	1	0
"ENSMUSG00000041889"	536	261	245	205	392	152
"ENSMUSG00000041890"	195	284	248	200	227	226
"ENSMUSG00000041891"	355	497	246	380	253	316
"ENSMUSG00000041895"	231	113	109	116	278	119
