"","logFC","logCPM","PValue","FDR"
"mmu-mir-7117-3p",0.0912672145075477,-1.74138300340021,0.844896494514685,1
"mmu-mir-6942-3p",0.0912672145075477,-1.74138300340021,0.844896494514685,1
"mmu-mir-218-1-3p",0.0912672145075477,-1.74138300340021,0.844896494514685,1
"mmu-mir-374c-3p",0.0912672145075477,-1.74138300340021,0.844896494514685,1
"mmu-mir-6990-3p",0.0912672145075477,-1.74138300340021,0.844896494514685,1
"mmu-mir-7685-3p",0.0912672145075477,-1.74138300340021,0.844896494514685,1
"mmu-mir-6950-3p",0.0912672145075477,-1.74138300340021,0.844896494514685,1
"mmu-mir-5118",0.0912672145075477,-1.74138300340021,0.844896494514685,1
"mmu-mir-148a-5p",0.0901670058225227,7.63592733974881,0.839050418880987,1
"mmu-mir-3572-3p",-0.0899340267242179,0.530310231635884,1,1
"mmu-mir-3074-5p",-0.0865429423597079,5.46579491826055,1,1
"mmu-mir-709",0.0862664544940886,3.07933200516881,0.867788731232224,1
"mmu-mir-3473f",0.0859492749261729,6.27040848176274,0.844956930554791,1
"mmu-mir-7083-5p",-0.0857332275898346,0.559938794412275,1,1
"mmu-mir-6539",0.0846639446972903,3.55787393692509,0.816358763374299,1
"mmu-mir-212-3p",0.0846518198299423,5.08386124304111,0.843156398437622,1
"mmu-mir-710",-0.0828341458549454,-1.63677310892834,1,1
"mmu-mir-3473d",0.0824891612069122,3.12059875989087,0.861973720894916,1
"mmu-mir-28a-5p",0.0813100569444316,6.23538176873143,0.848400473120828,1
"mmu-mir-181b-5p",-0.0791503957005154,12.6727631449157,0.990745199152998,1
"mmu-mir-1843a-3p",0.0745678293060296,3.19194418003174,0.856472249585466,1
"mmu-let-7c-2-3p",0.0739112109636466,10.4389870581869,0.853238136733488,1
"mmu-mir-24-2-5p",-0.0730720323124885,6.51977962964104,1,1
"mmu-mir-714",-0.0726752464778086,2.45052050266787,1,1
"mmu-mir-6389",-0.071765857838793,-1.04390934819868,1,1
"mmu-mir-5125",0.0704739246158595,-0.880265278363029,0.898625482776211,1
"mmu-mir-17-3p",-0.0657309698387058,5.25025419994428,1,1
"mmu-mir-18a-5p",-0.0647661851510189,6.26503614093299,1,1
"mmu-mir-342-5p",-0.0632360553916047,4.68974790667065,1,1
"mmu-mir-92a-3p",0.0543061379436386,12.5597413582121,0.868528657505629,1
"mmu-mir-15b-5p",-0.0542433026881092,7.97906249371572,0.958008976091865,1
"mmu-mir-140-5p",-0.0532761883909228,7.00054304565522,0.962790010171862,1
"mmu-mir-181d-5p",-0.0530045909833626,10.7208653274268,0.969515294575633,1
"mmu-mir-6989-3p",0.0501490485055069,-1.39260548136621,1,1
"mmu-mir-324-3p",0.0501347139521519,5.69827502269438,0.872111374120542,1
"mmu-mir-7689-3p",-0.0496892840023637,2.64669809297375,1,1
"mmu-mir-874-3p",0.048271975127741,4.51118856310764,0.871623120572197,1
"mmu-mir-345-5p",0.0472426106508164,4.63216002288425,0.878905627535963,1
"mmu-mir-331-5p",0.0435071669730565,4.77986126248229,0.883591787877569,1
"mmu-mir-7652-5p",-0.0425110360655022,-1.29906416411522,1,1
"mmu-mir-7089-5p",-0.0425110360655022,-1.29906416411522,1,1
"mmu-mir-378a-5p",0.0415450893591303,3.40660443934377,0.893415418547612,1
"mmu-mir-27b-5p",-0.0393794036946574,4.45850271093631,1,1
"mmu-mir-3535",-0.0392606180615605,8.72322466047039,0.921935165430983,1
"mmu-mir-8110",0.0391498178301719,-0.876401755513255,0.925313736747415,1
"mmu-mir-150-5p",0.0376006204352153,1.39743108634518,0.939646733329638,1
"mmu-mir-701-3p",0.0370370444802439,-0.291526473554447,1,1
"mmu-mir-19a-3p",0.0361321272281727,6.78564423714486,0.883240024952786,1
"mmu-mir-542-5p",-0.0287067986412113,0.882794648587273,1,1
"mmu-mir-326-3p",0.0255500085222701,3.17506951307732,0.899186095178832,1
"mmu-mir-3473c",-0.0220990466987177,-0.433142648485243,1,1
"mmu-mir-700-5p",0.0217427958489202,4.42281398140648,0.901973610356356,1
"mmu-mir-8120",0.0199775142722185,-0.0378292929892656,0.995797624461736,1
"mmu-mir-1981-3p",0.0194089212467384,4.32159982214058,0.910843820642224,1
"mmu-mir-125b-1-3p",0.017879577669061,10.5556924040592,0.904277457591226,1
"mmu-mir-3060-5p",0.0164289242594656,-0.636721929310827,1,1
"mmu-mir-669n",-0.0157614754391025,-0.463804515609347,1,1
"mmu-mir-7656-5p",-0.0149509723080346,-1.68705895009963,1,1
"mmu-mir-6382",-0.0149509723080346,-1.68705895009963,1,1
"mmu-mir-511-3p",-0.0149509723080346,-1.68705895009963,1,1
"mmu-mir-3073a-3p",-0.0149509723080346,-1.68705895009963,1,1
"mmu-mir-5104",0.0134120875503418,-1.34597906913715,1,1
"mmu-mir-6984-5p",-0.0124527341725425,-1.34575705808571,1,1
"mmu-mir-6905-5p",-0.0124527341725425,-1.34575705808571,1,1
"mmu-mir-32-5p",-0.00832390908521298,7.89390423601086,0.9226566030432,1
"mmu-mir-374b-5p",-0.00786454042766077,1.0518727450112,1,1
"mmu-mir-340-5p",-0.00621492198900908,11.8557287155011,0.926496845279472,1
"mmu-mir-153-3p",-0.00580893565985771,3.977687645784,1,1
"mmu-mir-6898-5p",-0.00405157339579231,-1.06961683140705,1,1
"mmu-mir-218-5p",0.00398669743857015,7.18867514305501,0.906361829300098,1
"mmu-mir-671-5p",1.5686570492229e-05,5.97266045815294,1,1
